HotelId,Restaurant Name
4401,Novelty Chicken Corner
4402,Raju Vaishnav Dhaba
4403,Republic of Chicken
4404,Shiv Shakti Vaishno Bhojnalaya
4405,Spice Tree
4406,Vadapav Junction
4407,Zaaika Junction
4409,17 Degree Food Service
4410,Aggarwal Eating Point
4411,Al- Laziz
4414,Al- Sheikh
4415,Anupama Sweets & Restaurant
4417,Aurangzeb
4420,Da Pizza Corner
4422,Delhi Food Adda
4424,Delhi Lazeez
4426,Delhi Pizza Corner
4427,Dessert Carte
4428,Firangi Mithai
4432,Ghar Ka Khana
4433,Heera Chicken Corner
4437,Jagram Dhaba
4438,Janaab
4440,K.K. Fast Food Service
4441,Kasur Khyon
4442,Kitchen King
4443,Laziz Chinese Fast Food
4444,Munch Brunch Cafe
4445,Piyu Fast Food
4446,Punjabi Tandoor
4447,Roll Corner
4448,Sher-e-Punjab
4450,Test Restaruants for Medio
4451,Uncle Sam
4452,Vijay Store
4453,Viya Cupcakery
4454,Zaika Muradabadi
4458,Asian Haus
4459,Bake Club
4462,Barichi
4464,Barista
4465,Baskin Robbins
4466,Bite & More
4467,Blue Water Grille Express
4469,Brainfreezzers
4470,Caboose X Cafe & Lounge
4471,Cafe Buddy's
4473,Cafe Coffee Day
4474,Chinese Food
4475,Chinese King
4477,Cocoberry
4478,Eggless Dukes
4479,Empire The Meat Shop
4480,FOG Cafe and Lounge
4482,Forty 3 East
4483,Green Chick Chop
4486,Gyan's
4487,Indi-QUE
4488,Keventers
4489,Pick Fresh Fish
4490,Sat Guru Dhaba
4491,Sharazz
4492,Spice Box
4493,The Baithak's
4495,The Taste of India
4496,Twenty Four Seven
4498,Wrapss
4499,Domino's Pizza
4500,Dunkin' Donuts
4501,Naivedyam
4502,Punjabi Chaap Corner
4503,Rice Bowl
4506,The Diet Kitchen
4508,The Yellow Chef
4509,Tsui Wong
4511,VC's Food Paradise
4515,WeDesi Flavours
4516,Hardwari
4518,Johny's Vada Pav
4519,My Kind Of Cafe
4520,Panchratna Thali
4521,Punjabi Rasoi
4522,Shisha
4523,Snacks and More
4524,Swag Cafe
4526,The Pink Whisk
4527,Stabbers
4528,Duke's Pastry Shop
4529,Cafe Coffee Day
4531,Chicago Pizza
4532,Drool Waffles
4533,Gelato Vinto
4534,Joost Juice Bar
4535,Karim's
4537,Moti Mahal Delux
4538,Sagar Ratna
4539,Yo! China
4541,Chaayos
4543,Dimcha
4544,Keventers
4545,Khan Chacha
4546,Sona Pure Veg Paradise
4550,Subway
4552,The Crunch Box
4553,Nando's
4555,FIO Cookhouse and Bar
4557,Lord of the Drinks Forum
4558,The Chatter House
4559,The Flying Saucer Cafe
4560,Tea Lounge - Eros Hotel
4561,Blooms - Eros Hotel
4562,Lounge & Bar - Eros Hotel
4563,Sweet & Crusty - Eros Hotel
4564,Empress of China - Eros Hotel
4565,Essex Collections Patisserie
4566,Essex Village Garden
4567,Yes Minister - Pub & Kitchen
4568,Gupta's Food Point
4569,Andhra Bhavan
4570,Barista
4571,Indian Accent - The Manor
4572,Dilli Grillz
4573,Foodies
4577,Giani's
4578,FIO Country Kitchen and Bar
4584,Amul Ice-Cream Parlour
4585,Bunty Dhaba
4587,Chawla's
4589,China Town
4590,Chinese Inn
4591,Grub Street
4592,Guru Kripa
4593,Himcream
4600,Kashish Restaurant & Caterers
4602,Punjabi's Veg Grill
4603,Rahul Meat Corner
4605,Ramesh Vaishno Dhaba
4606,The Chinese Hut
4608,Nagpal Di Hatti
4610,Ramesh Vaishno Dhaba
4612,Baweja's Haandi
4614,Chaman Dhaba
4615,Insane Foods
4616,Jo Jo Chinese Fast Food
4617,Kailash Vaishno Dhaba
4618,Khurana Eating Point
4619,Lots of Food
4621,Madras Cafe
4622,Parantha on Call
4623,Pompas Chicken
4624,Prem Ji Delhi Wale
4625,Punjabi Tandoori Tikka
4626,Punjabi's Veg Grill
4627,Shree Banke Foods
4628,Singh's
4629,Soya Twist
4630,Spice Studio
4632,Tandoori Tadka
4634,Tasty Tandoor
4636,The Square Meal
4638,Barbeque Nation
4639,Burger King
4640,BED
4641,Cafe Coffee Day - The Lounge
4642,Hunger Strike
4643,Karim's
4644,Nescafe
4645,New Bengal Sweets
4649,Red Wok
4652,Room Service
4654,Samavar
4655,Subway
4658,The Cocktail House
4659,The Food Junction
4660,The Kathis
4661,The Munchbox
4662,The Sugar Story
4663,Owl is Well
4664,A Piece of Paris
4666,Baking Bad
4667,Baskin Robbins
4670,Bliss Bakery
4673,Bread & More
4674,Bun Intended
4675,Cafe Culture
4676,Cafe Diva
4677,Cafe Turtle
4678,Cafí© Healthilicious
4679,Captain Grub
4680,Cocoberry
4681,Ding Ding
4682,Dí_ner Grill
4684,Elation
4686,Fluffles - The Fluffy Waffle Co.
4687,For the Love of Cake
4688,Gatsby Kitchen & Bar by Club BW
4690,Grills & Platters
4691,Hungry Pistals
4692,Jon's head Grill
4696,Kebabs & Curries
4697,Londoners
4698,Mad Over Donuts
4699,New Minar
4700,Prince Chaat Corner
4701,Side Wok
4703,Starbucks
4704,Thai House by Kylin
4705,The Chocolate Haven
4706,The Laidback Cafe
4709,Tibb's Frankie
4710,Tirupati Vrindavan
4711,Wagh Bakri Tea Lounge
4712,Depot48
4713,Dezertfox
4714,Druk
4716,Gastronomica Kitchen & Bar
4717,Karate Kitchen
4718,Nimtho
4719,Noshi - Yum Asian Delivery
4720,Nutri Punch
4721,Pho King Awesome
4722,Roadhouse Cafe
4723,Sakley's The Mountain Cafe
4724,Shikhara
4725,Sinyora's
4727,Stop My Starvation
4728,The Grill Kitchen - Gourmet
4731,The Sugar Cube
4732,A Lot Like Cake
4733,A W Foods
4734,Angels in my Kitchen
4735,Brown Sugar
4736,Cakes and Bakes
4737,CDB Cafe
4738,Chungwa
4740,Domino's Pizza
4741,Fudged
4743,Gopala
4744,Gourmet Affaire's
4745,Hot N Chilly
4748,Kabooze
4749,Koyla Kebab
4750,LaBontí©
4751,MR.D - Deliciousness Delivered
4752,Panda Wokk
4753,Relax Xpress
4754,Rollplay
4755,Sagar Ratna
4756,Spanish Delights
4757,Subway
4761,The Beer Cafe
4763,Tashan
4765,Amalfi
4766,Backkerei
4767,Beeryani
4768,Beijing Street
4769,Bikanervala
4770,Chaayos
4771,China Garden
4772,Chocolateria San Churro
4774,Cocoberry
4775,Costa Coffee
4776,Country Curries
4782,Culinaire
4783,Defence Bakery
4784,Diva - The Italian Restaurant
4787,Fig & Maple
4789,Fitoor
4792,Giani's
4795,Happy Hakka
4796,Mainland China
4798,Mini Mughal
4799,Movenpick
4800,New York Slice - Express
4801,Nirula's Ice Cream
4802,Not Just Paranthas
4803,Nutritious Nation
4804,Open Oven
4806,Starbucks
4809,Swagath
4810,The Health Box
4811,Twisted Tacos
4812,Uber Lounge
4814,Yeti - The Himalayan Kitchen
4815,Zai
4816,Al Bake
4818,Artusi Ristorante e Bar
4821,Baris
4822,Carnatic Cafe
4823,Chhalava - ö__Lava
4826,Dilli BC
4830,Sumo Sushi
4831,The Heroes Bistro & Bar
4832,Whipped
4833,Cafe Coffee Day
4834,Paparazzi
4835,Chehel Pehel
4836,Cress Bistro
4837,Frosted Heaven
4840,Baskin Robbins
4842,Behrouz Biryani
4844,Cafe Coffee Day
4846,Cakeatouille
4848,Chilli Singh
4849,Da Pizza Corner
4851,Domino's Pizza
4854,Faasos
4855,Gupta Ji Ka Dhaba
4857,Karim's
4859,Let's Tango
4861,Madras Cafe
4862,Nachos And Company
4863,Ovenstory Pizza
4865,Pizza Hut
4866,Red Chilli
4867,The Groghead
4873,The Tandoor
4874,Twenty Ten - Ashtan Sarovar Portico
4875,Adyar Ananda Bhavan
4876,Baked Love By Vatsala
4878,Drums of Heaven
4880,Dunkin' Donuts
4881,Evergreen Sweet House
4885,Gung The Palace
4886,Keventers
4887,La Seine -The Chocolate Emporium
4888,Nagaland's Kitchen
4889,Pasta La Vista
4890,Tamura
4893,The Chai Story
4895,The Clay Oven
4896,Aazad Chicken Corner
4897,Chaipiyoji
4898,Chatkara
4899,HoG - House of Goodies
4901,Kettle & Kegs
4902,Krishna Juice & Shakes Corner
4903,Momolicious
4911,Pastry Palace
4912,South Gate
4914,Sweet Bakes
4915,Sweet Sensations
4920,The Pirates Of China Town
4921,Hot n Hot
4923,Feng Shuii
4925,Bikaner Sweets
4927,Coalition Cafe
4928,Keventers
4929,Mid Night Khana
4930,Ministry of Cafe
4932,Officer's Kitchen
4933,Oh Boy Lounge
4936,Sahni's Fish Corner
4941,Sardar A Pure Meat Shop
4945,Singh Mutton & Chicken Shop
4947,The Mashup
4948,Vaishnu Bhojanalaya
4949,Central Perk
4951,Diet Dabba
4952,Mama's Buoi
4954,New Vikrant Restaurant
4956,The Vintage Avenue
4957,Apna Punjabi Zayka
4958,Best Biryani Centre
4960,Delhi Chaat Bhandar
4961,Encounter
4963,Flavour's
4964,Food Adda
4965,Friends Fast Food
4967,Hot & Pot
4968,Lucky Corner Shop
4969,Mahesh Shudh Vaishno Bhojanalya
4970,Piper's & Grill - The Night Chef
4971,RAM-G Samose Wale
4972,Shubham Vaishno Bhojanalya
4973,Shudh Vaishno Bhojanalaya
4974,Shudh Vaishno Dhaba
4975,Singh Chicken
4976,Spezia Deliveries
4977,TAG
4978,UFO
4979,Urban Patty House
4980,Big Yellow Door
4981,Amritsar Juction
4984,Bawarchi
4987,Bawarchi
4988,Bhogalji Bikaner Sweets
4989,Bikanervala
4990,Changezi Chicken
4992,Giani's
4993,Gola Northend
4994,Kay's Chik-In
4995,Mr. Lobo
4996,Nut Khut Rasoi
4998,Purani Delhi 6
4999,Raahgiri
5000,Singh Dhaba
5001,Sugar Boutique
5002,Zaika Amritsari
5003,Ashok Meat Wala
5004,Baker's Stop
5008,Nut Khat Caterers
5009,Penta Cafe
5010,Penta Cafeteria
5012,Railway Yard
5013,Roti Aur Boti
5014,Sahni Fish Corner
5015,Aap Ki Khatir
5016,Aggarwal Sweets
5017,Amul Ice-Cream Parlour
5018,Chaat King
5021,Cherry Berry
5022,Flavours Kitchen
5023,Hook Up
5025,Jnm Mama Mafia
5026,Kitchen199
5027,Noddy's
5028,Om Ji Bhature Wale
5033,Peshawari Mehel
5034,Republic of Chicken
5038,Shri Radhe
5039,Spices Affair
5040,34 Parkstreet Lane
5041,Al Forno by Aishwarya
5042,Bakingo
5043,Bandstand
5046,Big Fat Sandwich
5047,Blue Tokai Coffee Roasters
5048,Cafe Coffee Day - The Lounge
5049,Cakes & Bakes
5051,Captain Grub
5053,Chaat Corner
5054,Cosy Restaurant
5055,Food Refill
5056,Ganesh Anna South Indian Food Corner
5057,Giani
5059,Gravies
5060,Green Chick Chop
5061,Grub Pub
5062,Handi Masala Restaurant
5063,Himalaya Dhaba
5064,Hot & Hot
5065,Hot Box
5066,Indrani's Kitchen
5069,Kallu Hot Zaika
5071,Kathi Roll Corner 44
5072,Mama Dhaba
5073,Miam
5074,Momos House
5075,Nirula's Ice Cream
5076,Overdose
5079,Punjabi Chaap Corner
5080,Punjabi Tadka
5081,Rapti Chinese Food
5083,Riyaz Chicken Corner
5085,Sharda Pastry Shop
5087,Southy
5088,Spicy
5092,Subway
5093,The Foodie Cafe
5094,Uncle's Kabab Point
5095,Wimpy
5096,Zaika
5097,Natural Ice Cream
5098,Cafe 6
5099,Cafe Coffee Day
5101,Dzukou Tribal Kitchen
5102,Havmor Ice Cream
5103,Lost in Frost
5105,Pink Box
5106,Potet
5107,Root'd
5108,South Cafe
5109,Sri Balaji
5110,Thalaivar
5111,The Junction
5114,34 Park Street Lane
5117,Adda The Spice Affair
5119,All About Food
5120,Bombay Pao Bhaji
5121,Brown House Cafe
5122,Chinese Hutt
5125,Desi Tadka
5127,Food Daddy
5128,Front Food Corner
5134,Gupta's Vegetarian Paradise
5135,Hot Kathi Roll
5137,House Of Chocolate
5139,Jaisons
5141,Sher -E- Punjab
5142,Shi Cafe
5146,Sri Balaji
5147,Zaika Kathi Roll
5151,Cravity 
5152,Little Saigon
5153,Summer House Cafe
5159,Elf Cafe & Bar
5161,Garage Inc.
5164,My Bar Grill
5165,Wow! Momo
5167,Coast Cafe
5168,Chaayos
5169,"Elma's Bakery, Bar, and Kitchen"
5170,Fork You
5171,High5 Cafe & Bar
5172,Imperfecto
5177,Maison Des Desserts
5179,Maquina
5180,Masha
5182,Moonshine Cafe & Bar
5186,New York Slice
5187,Out Of The Box
5193,Raasta
5198,Hauz Khas Social
5199,Kunzum Travel Cafe
5202,Lord of the Drinks Meadow
5203,Matchbox
5205,Naivedyam
5208,Rang De Basanti Urban Dhaba
5210,Smoke House Deli
5214,Viva Deli - Holiday Inn
5218,Cafe on 3 - Holiday Inn
5219,The Kylin Experience - Holiday Inn
5220,Thugs - Hotel Broadway
5222,Chor Bizarre - Hotel Broadway
5223,Opium Bar - Hotel City Park
5224,Yellow Mirchi - Hotel City Park
5225,Curry Capital - Hotel Classic Diplomat
5226,Viceroy Bar - Hotel Classic Diplomat
5227,Cafe Regent
5229,The Grand Kitchen
5230,Lutyen's - Hotel The Royal Plaza
5231,Onyx Bar - Hotel The Royal Plaza
5232,SKY Lounge Bar & Grill - Hotel The Royal Plaza
5233,Jasmine - Hotel The Royal Plaza
5234,Lord William Tea Lounge - Hotel The Royal Plaza
5236,Royal Brewery Bistro
5237,Cafe - Hyatt Regency
5238,La Piazza - Hyatt Regency
5241,Polo Lounge - Hyatt Regency
5242,Sidewalk - Hyatt Regency
5243,T.K'S Oriental Grill - Hyatt Regency
5244,China Kitchen - Hyatt Regency
5246,The Hub -  ibis New Delhi
5247,Frugurpop-  ibis New Delhi
5248,Baked and Wrapped
5250,M.D. Kitchen
5254,Kerala Hotel
5255,New Classic Kitchen
5256,M.P. Canteen
5258,Mysore Cafe
5264,Maharashtra Sadan
5265,Kashmiri Hills Wazwan
5266,Mirch Masala Restaurant
5267,Shree Rathnam
5269,Abhishek Restaurant
5271,AL Maroosh
5275,Ambarsari Kababs & Curries
5276,Ambrosia - The Golden Palms Hotel
5277,Bala's Kitchen
5278,Cafe Meadows
5279,Dee The Baker
5282,Dilli Darbaar
5283,Finger Licious
5285,Garden Hut
5288,Hari Mirch Masala
5289,Kamal's
5291,Kocktails & Kurries
5292,Madras Cafe
5293,Mahalaxmi Dairy & Sweets
5294,Meet n Eat
5296,Punjabi Mirchi
5297,The Garam Masala
5298,Unique Pastry Shop
5299,Vaishno Amritsari Dhaba
5300,Zara Restaurant
5301,Bhatia Sweets
5302,De Cafepedia
5303,Icy Curls
5304,Chakhna
5305,Choco-House Chocolatiers
5307,D Brown Affairs
5308,Daya Sagar
5309,Food Code 99
5312,Foodie Singh
5313,Gluten Free by Deepika
5315,Jain Restaurant
5316,Kesariya Sweets
5319,KG Confectionery and Pastry Shop
5323,Krishna Da Dhaba
5324,Little Cup Cake
5325,New Kovilakam Restaurant
5329,Nice Food Corner
5333,Radhey Radhey Foods
5334,Schezwan Bakery
5335,Shama Muradabadi Chicken Corner
5337,Starve Stalkers
5339,Tava & Tandoor
5341,Chutneez Restaurant Lounge & Bar
5342,Domino's Pizza
5343,Mangal Sweets
5344,Sweet Tickles
5346,Ira - The Waterside Bar - ITC Maurya
5348,Nutmeg The Gourmet Shop - ITC Maurya
5349,Fabelle Chocolate Boutique - ITC Maurya
5352,Golf Bar - ITC Maurya
5353,Bukhara - ITC Maurya
5354,Tian - Asian Cuisine Studio - ITC Maurya
5356,Ashish Lal Dhaba
5357,Lal Dhaba
5359,McDonald's
5360,Udupi Cafe
5361,"34, Chowringhee Lane"
5363,Amritsar Express
5364,Anand Chicken & Fast Food
5365,Baba Chicken Ludhiana Wale
5366,Bombay Vada Pav
5367,Cafe Coffee Day
5372,Chin Pokli
5373,Curries
5375,Deepak Vaishno Dhaba
5377,Delhi Dhaba
5378,Dewan Sweets
5379,Flirty Momo's
5380,Frontier
5382,Giani
5383,Green Chick Chop
5384,Khalsa Veg Corner
5385,Kings Kulfi
5387,Kohli Dhaba
5388,Laxmi Ice Cream
5389,Mosaic - SK Premium Park
5391,Moti Mahal Delux
5395,Mukesh Chic-Inn Hot & Spice
5398,Muradabadi Biryani
5400,Muradabadi Shahi Biryani & Chicken Corner
5401,Nagi Fish Corner
5404,Nirula's Ice Cream
5410,Papa Veg Chinese Food
5413,Pindi's Kitchen
5414,Rewari Sweets
5415,Roti Aur Boti
5416,Sahni Chicken Corner
5417,Sarpal Restaurant
5418,SGF - Spice Grill Flame
5419,Shanta Fresh Fish Corner
5420,Shree Meenakshi Dosai
5421,Singz
5422,Sona Bakers
5425,Tak - a - Tak
5427,The Great Indian Food Truck
5428,Tihar Food Court
5433,Uncle Da Dhabha
5434,Variety Chicken Corner
5438,Wah Ji Wah
5440,9 Scoops
5443,Kati Roll Cottage
5444,Pul Bangash Wale
5445,Sunny Chicken Soup
5446,Yo Momos
5447,Bikaner Sweets
5448,Bittoo Murge Wala
5449,Jalebi Wala
5450,Just Parkash
5452,Kwality Sweet Corner
5458,Mohan Chaat Corner
5459,Mr. Momo
5460,Pishori Chicken Corner
5462,Punjab Patiyala Sahi
5463,Shama Chicken Corner
5464,Wah G Wah
5466,Grillz
5470,The Barbeque Company
5471,Anmol Chicken Corner
5473,Babu Bhai Kabab Wale
5475,Chicken Mughlai
5477,Cool Point Shahi Tukda
5478,Jawahar Hotel
5479,Lalu Kababe
5480,Phelwan Biryani Wala
5481,Qureshi Kabab Corner
5483,Al Jawahar
5489,Aslam Chicken
5490,Dil Pasand Biryani Point
5498,Haji Mohd. Hussain
5500,Kallan Sweets
5501,The Walled City - Cafí© & Lounge
5502,Al-Nawab
5503,Ameer Sweets House
5504,Anwar Food Corner
5505,Fish Point
5506,Golden Bakery
5507,Hotel Maidah
5508,Lahori Food
5515,Majlis Foods
5516,Cool Point
5517,Haji Shabrati Nihari Wale
5518,Karim's
5521,Qureshi Kabab Corner
5522,Bake Bikaner
5523,Barista
5524,Behrouz Biryani
5525,Brunchilli
5527,Cafe Coffee Day
5528,Chawla Dillivala
5530,Dhaba Ambarsariya
5531,Domino's Pizza
5534,GPW - The Food Hub
5535,Green Bhojanalya
5538,Hira Sweets
5539,Hot Curries
5540,Meenu Caterers
5541,Moti Mahal Delux
5544,New Kadimi
5548,Polka Pastry & Snack Bar
5553,Pudding & Pie
5556,Singz
5558,Slice of Italy
5560,Subway
5561,Suruchee
5562,The Bubble Tea Cafe
5564,The Destination
5568,The Night Delights
5569,Tingling Pepper
5570,Wah G Wah
5572,Midnight Hunger Hub
5573,BarShala
5574,Bemisaal Reloaded
5575,Bon Appí©tit
5577,Burger Point
5581,Cakes 'n' Crumbs
5582,China Fort
5585,Giani
5588,Hot Cherries
5597,KFC
5599,McDonald's
5600,Pasta Xpress
5601,Tandoor Bar-Be-Que
5602,TBK Kulcha's
5603,The Pindi
5604,The Tangy Tomatoes
5605,Thela
5607,Wah Ji Wah
5608,Muffins
5609,Food Scouts
5611,Aggarwal Sweet India
5612,Bhola Dhaba
5613,Cake Me Up
5615,Chawla Snacks
5617,Chef Joint
5618,China Hut
5619,Chinese Hut
5620,Curries & Kebabs
5621,Giani's
5622,Green Chick Chop
5625,Kabul Restaurant
5628,Kadimi Dukan
5629,Kadimi Sweets
5630,McDonald's
5632,Modi Pastry Corner
5633,New Evergreen Hotel
5636,Nikku Hotel
5637,Om Hotel
5638,Pakeeza Burger
5641,Paljees Fresh Baked
5642,Pinka's Rasoi
5643,Republic of Chicken
5644,Sandwich & Sons
5646,Simple Restaurant
5649,Subway
5650,Tempting Bar-B-Que
5651,The Biryani Hut
5655,Beliram Degchiwala
5662,Instapizza
5663,Janta Bakery
5666,Pal Refreshment Corner
5667,Transform Nutrition
5668,Bhashi Caterers
5669,Birbal Ji Dhaba
5670,Chaap Express
5672,Daawat-e-Mehak
5673,Delhi Biryani Hut
5675,K. B. Eating Point
5677,Kashmiri Wazwan
5678,Maan Singh Halwai
5679,Mughlai Darbar Muradabadi
5680,P.S. Chinese & Thai Food
5682,Pak Afghan Restaurant
5684,Pakeeza Restaurants
5685,Radhe Shyam Chole Bhature
5686,Sanjha Chulha
5689,Sardar A Pure Meat Shop
5690,Shahi Muradabadi & Hyderabadi
5691,Shankar Chinese Foods
5693,Shri Ram Sweets
5694,Subhash Punjabi Family Dhaba
5696,Tandoori Nature
5699,Tinker Koch
5700,Wakhra Swag
5703,Chawla'sŒ_
5705,Barbeque Nation
5707,Novelty Dairy & Stores
5710,Caara Cafe
5712,Cafe Coffee Day - The Lounge
5715,Cafe Coffee Day
5718,Costa Coffee
5723,Gulnar - Hotel Janpath
5729,Kalpana Restaurant
5732,Meenas
5734,Pizza Hut
5735,Prince Chaat Corner
5736,Rajeev Restaurant
5737,RSVP
5742,Samridhi
5745,Shan E Dilli
5746,Svasti Cafe
5747,The Zest
5752,Masala Library
5754,Bhogal Chole Bhature Wala
5765,Bunta Bar
5768,Cafe Coffee Day The Square
5772,Cottage Cafí© by Smoothie factory
5773,Depaul's
5777,Fresc Co
5778,Informal
5779,Lutyens Cocktail House
5780,McDonald's
5782,Office Office
5784,Pappu Chat Bhandar
5785,The Beer Cafe
5787,The Masala Trail
5788,Chill House Kafe
5791,Connoisseur
5792,Mahesh Chaat Corner
5795,Pind Balluchi
5796,Queen's Way
5799,Sea Lord
5801,52 Janpath
5803,Cafe Southall
5808,Saravana Bhavan
5809,Tourist Janpath
5810,Cafe Coffee Day
5812,Cafe Punjabi
5815,Chai Garam
5816,Chai Shots
5818,Chao Cart
5819,Deli Belly
5820,Ego
5825,Fresh n Refresh
5826,Jack Po!tato's
5828,Moti Mahal Delux
5829,Pizza Hut Delivery
5830,Riviera
5832,Subway
5833,Tamura
5834,ANF Kitchen Express
5836,Mumu Dahlin
5839,Startup Cafe
5840,Starvin' Marvin
5841,Wok On Wheels
5843,Chai Mantra
5846,Sagar Ratna
5847,Paatra - Jaypee Siddharth
5850,Eggspectation - Jaypee Siddharth
5853,Ano Tai - Jaypee Vasant Continental
5854,Tapas - Jaypee Vasant Continental
5857,The Old Baker - Jaypee Vasant Continental
5859,Eggspectation - Jaypee Vasant Continental
5864,Paatra - Jaypee Vasant Continental
5866,Ambarsaria by Gourmet Affaire's
5867,August Moon
5868,Keventers
5869,Moets Curry Leaf Express
5872,Natural Ice Cream
5873,"34, Chowringhee Lane"
5874,Qureshi
5875,Shree Ram Sweet Centre
5876,Teflas
5878,The Viraj Food Zone
5879,RollsKing
5880,Secular House Canteen
5881,Amul Ice-Cream Parlour
5882,Sunny Restaurant & Tiffin
5883,Kerala Cafe
5888,Veer Jee Restaurant
5891,Oval Bar - JW Marriott New Delhi
5893,Bakey Wish
5899,Bikaner Namkeen Bhandar
5900,Chhole Bhature Corner
5901,Fresh n Frozen
5902,Pind Punjabi
5903,Sanjha Chulha
5909,Shaan e Punjab
5910,Cafe 27
5913,MR.D - Deliciousness Delivered
5914,Pita Pit
5915,Al-Malik Chicken Point
5917,Amul Sweets & Bakery
5918,Elements - Mapple Express
5923,Food 24
5926,Food Corner
5927,Food Master's Galley
5932,Habibi Express
5933,Hide Out Cafe
5936,Moriarty Delivers
5938,Big Chill
5940,Maxims Pastry Shop
5941,Uncultured Cafe & Bar
5942,2 Nice 2 Slice
5943,Aggarwal Bikaneri Sweets
5944,Aggarwal Sweet Corner & Restaurant
5945,Aggarwal Sweets India
5947,Aggarwal's Sweets Paradise
5949,Aggarwal's Sweets
5952,Anna Ka Dosa
5954,Big Chow Xpress
5955,Bikaner Sweets & Namkeen
5956,Cafe Coffee Day
5957,Cake Plaza
5958,Crispy Tokri
5959,De Royale Food's
5960,Faasos
5961,Fouji Da Vaishno Dhaba
5962,Fun Bytes
5963,G's Patisserie
5965,Giani
5966,Gopals 56
5968,Green Chick Chop
5969,Heaven's Kitchen
5970,Heavens Food Corner
5971,Just Kababs
5980,Keventers
5981,Komal Kitchen
5984,Kwality Sweets & Restaurant
5985,Mehak Food Corner
5986,Mr. Sub
5989,Muradabadi Shahi Biryani & Chicken Corner
5991,Muradabadi
5992,New Radhe Radhe Snacks Corner
5993,Nirula's Ice Cream
5994,Noor Restaurant
5995,Paul's Homemade
6000,Pinkom's Bar-Be-Que
6001,Prince of China
6003,Punjabi Corner
6005,Punjabi Snacks
6006,Quality Food Point
6008,Radhe Shyam
6012,Raj South Indian Food
